,slugSeason,nameTeam,namePlayer,statusPlayer,isFinalSeason,isWaived,isOnRoster,isNonGuaranteed,isTeamOption,isPlayerOption,typeContractDetail,value
0,2020-21,Atlanta Hawks,Bogdan Bogdanovic,current roster,0,0,1,0,0,0,Guaranteed,18000000.0
1,2021-22,Atlanta Hawks,Bogdan Bogdanovic,current roster,0,0,1,0,0,0,Guaranteed,18000000.0
2,2022-23,Atlanta Hawks,Bogdan Bogdanovic,current roster,0,0,1,0,0,0,Guaranteed,18000000.0
3,2023-24,Atlanta Hawks,Bogdan Bogdanovic,current roster,1,0,1,0,0,1,Player Option,18000000.0
4,2020-21,Atlanta Hawks,Brandon Goodwin,current roster,0,0,1,0,0,0,Guaranteed,1701593.0
5,2021-22,Atlanta Hawks,Brandon Goodwin,current roster,1,0,1,0,0,0,Qualifying Offer,2126991.0
6,2020-21,Atlanta Hawks,Bruno Fernando,current roster,0,0,1,0,0,0,Guaranteed,1517981.0
7,2021-22,Atlanta Hawks,Bruno Fernando,current roster,0,0,1,0,0,0,Guaranteed,1782621.0
8,2022-23,Atlanta Hawks,Bruno Fernando,current roster,1,0,1,0,0,0,Qualifying Offer,2228276.0
9,2020-21,Atlanta Hawks,Cam Reddish,current roster,0,0,1,0,0,0,Guaranteed,4458000.0
10,2021-22,Atlanta Hawks,Cam Reddish,current roster,0,0,1,0,0,0,Guaranteed,4670160.0
11,2022-23,Atlanta Hawks,Cam Reddish,current roster,0,0,1,0,1,0,Team Option,5954454.0
12,2023-24,Atlanta Hawks,Cam Reddish,current roster,1,0,1,0,0,0,Qualifying Offer,8109966.0
13,2020-21,Atlanta Hawks,Clint Capela,current roster,0,0,1,0,0,0,Guaranteed,16000000.0
14,2021-22,Atlanta Hawks,Clint Capela,current roster,0,0,1,0,0,0,Guaranteed,17103448.0
15,2022-23,Atlanta Hawks,Clint Capela,current roster,1,0,1,0,0,0,Guaranteed,18206896.0
16,2020-21,Atlanta Hawks,Danilo Gallinari,current roster,0,0,1,0,0,0,Guaranteed,19500000.0
17,2021-22,Atlanta Hawks,Danilo Gallinari,current roster,0,0,1,0,0,0,Guaranteed,20475000.0
18,2022-23,Atlanta Hawks,Danilo Gallinari,current roster,1,0,1,1,0,0,Non-Guaranteed,21450000.0
19,2020-21,Atlanta Hawks,De'Andre Hunter,current roster,0,0,1,0,0,0,Guaranteed,7422000.0
20,2021-22,Atlanta Hawks,De'Andre Hunter,current roster,0,0,1,0,0,0,Guaranteed,7775400.0
21,2022-23,Atlanta Hawks,De'Andre Hunter,current roster,0,0,1,0,1,0,Team Option,9835881.0
22,2023-24,Atlanta Hawks,De'Andre Hunter,current roster,1,0,1,0,0,0,Qualifying Offer,12973527.0
23,2020-21,Atlanta Hawks,John Collins,current roster,0,0,1,0,0,0,Guaranteed,4137302.0
24,2021-22,Atlanta Hawks,John Collins,current roster,1,0,1,0,0,0,Qualifying Offer,7705447.0
25,2020-21,Atlanta Hawks,Kevin Huerter,current roster,0,0,1,0,0,0,Guaranteed,2761920.0
26,2021-22,Atlanta Hawks,Kevin Huerter,current roster,0,0,1,0,0,0,Guaranteed,4253357.0
27,2022-23,Atlanta Hawks,Kevin Huerter,current roster,1,0,1,0,0,0,Qualifying Offer,6065287.0
28,2020-21,Atlanta Hawks,Khyri Thomas,W,0,0,0,0,0,0,Not With Team,744684.0
29,2020-21,Atlanta Hawks,Kris Dunn,current roster,0,0,1,0,0,0,Guaranteed,4767000.0
30,2021-22,Atlanta Hawks,Kris Dunn,current roster,1,0,1,0,0,1,Player Option,5005350.0
31,2020-21,Atlanta Hawks,Lou Williams,current roster,1,0,1,0,0,0,Guaranteed,8000000.0
32,2020-21,Atlanta Hawks,Onyeka Okongwu,current roster,0,0,1,0,0,0,Guaranteed,5813640.0
33,2021-22,Atlanta Hawks,Onyeka Okongwu,current roster,0,0,1,0,0,0,Guaranteed,6104280.0
34,2022-23,Atlanta Hawks,Onyeka Okongwu,current roster,0,0,1,0,1,0,Team Option,6395160.0
35,2023-24,Atlanta Hawks,Onyeka Okongwu,current roster,0,0,1,0,1,0,Team Option,8109063.0
36,2024-25,Atlanta Hawks,Onyeka Okongwu,current roster,1,0,1,0,0,0,Qualifying Offer,10817490.0
37,2020-21,Atlanta Hawks,Solomon Hill,current roster,1,0,1,0,0,0,Guaranteed,1620564.0
38,2020-21,Atlanta Hawks,Tony Snell,current roster,1,0,1,0,0,0,Guaranteed,12178571.0
39,2020-21,Atlanta Hawks,Trae Young,current roster,0,0,1,0,0,0,Guaranteed,6571800.0
40,2021-22,Atlanta Hawks,Trae Young,current roster,0,0,1,0,0,0,Guaranteed,8326471.0
41,2022-23,Atlanta Hawks,Trae Young,current roster,1,0,1,0,0,0,Qualifying Offer,11040900.0
42,2020-21,Boston Celtics,Aaron Nesmith,current roster,0,0,1,0,0,0,Guaranteed,3458400.0
43,2021-22,Boston Celtics,Aaron Nesmith,current roster,0,0,1,0,0,0,Guaranteed,3631200.0
44,2022-23,Boston Celtics,Aaron Nesmith,current roster,0,0,1,0,1,0,Team Option,3804360.0
45,2023-24,Boston Celtics,Aaron Nesmith,current roster,0,0,1,0,1,0,Team Option,5634257.0
46,2024-25,Boston Celtics,Aaron Nesmith,current roster,1,0,1,0,0,0,Qualifying Offer,7837251.0
47,2020-21,Boston Celtics,Carsen Edwards,current roster,0,0,1,0,0,0,Guaranteed,1517981.0
48,2021-22,Boston Celtics,Carsen Edwards,current roster,1,0,1,0,0,0,Guaranteed,1782621.0
49,2022-23,Boston Celtics,Carsen Edwards,current roster,0,0,1,0,1,0,Team Option,1930681.0
50,2020-21,Boston Celtics,Demetrius Jackson,W,0,0,0,0,0,0,Not With Team,92857.0
51,2021-22,Boston Celtics,Demetrius Jackson,W,0,0,0,0,0,0,Not With Team,92857.0
52,2022-23,Boston Celtics,Demetrius Jackson,W,0,0,0,0,0,0,Not With Team,92857.0
53,2023-24,Boston Celtics,Demetrius Jackson,W,0,0,0,0,0,0,Not With Team,92857.0
54,2020-21,Boston Celtics,Evan Fournier,current roster,1,0,1,0,0,0,Guaranteed,17450000.0
55,2020-21,Boston Celtics,Grant Williams,current roster,0,0,1,0,0,0,Guaranteed,2498760.0
56,2021-22,Boston Celtics,Grant Williams,current roster,0,0,1,0,0,0,Guaranteed,2617800.0
57,2022-23,Boston Celtics,Grant Williams,current roster,0,0,1,0,1,0,Team Option,4306281.0
58,2023-24,Boston Celtics,Grant Williams,current roster,1,0,1,0,0,0,Qualifying Offer,6235495.0
59,2020-21,Boston Celtics,Guerschon Yabusele,W,0,0,0,0,0,0,Not With Team,1039080.0
60,2021-22,Boston Celtics,Guerschon Yabusele,W,0,0,0,0,0,0,Not With Team,1039080.0
61,2020-21,Boston Celtics,Jaylen Brown,current roster,0,0,1,0,0,0,Guaranteed,23437500.0
62,2021-22,Boston Celtics,Jaylen Brown,current roster,0,0,1,0,0,0,Guaranteed,25312500.0
63,2022-23,Boston Celtics,Jaylen Brown,current roster,0,0,1,0,0,0,Guaranteed,27187500.0
64,2023-24,Boston Celtics,Jaylen Brown,current roster,1,0,1,0,0,0,Guaranteed,29062501.0
65,2020-21,Boston Celtics,Jayson Tatum,current roster,0,0,1,0,0,0,Guaranteed,9897120.0
66,2021-22,Boston Celtics,Jayson Tatum,current roster,0,0,1,0,0,0,Guaranteed,28103500.0
67,2022-23,Boston Celtics,Jayson Tatum,current roster,0,0,1,0,0,0,Guaranteed,30351780.0
68,2023-24,Boston Celtics,Jayson Tatum,current roster,0,0,1,0,0,0,Guaranteed,32600060.0
69,2024-25,Boston Celtics,Jayson Tatum,current roster,1,0,1,0,0,0,Guaranteed,34848340.0
70,2020-21,Boston Celtics,Kemba Walker,current roster,0,0,1,0,0,0,Guaranteed,34379100.0
71,2021-22,Boston Celtics,Kemba Walker,current roster,0,0,1,0,0,0,Guaranteed,36016200.0
72,2022-23,Boston Celtics,Kemba Walker,current roster,1,0,1,0,0,1,Player Option,37653300.0
73,2020-21,Boston Celtics,Luke Kornet,current roster,1,0,1,0,0,0,Guaranteed,2250000.0
74,2020-21,Boston Celtics,Marcus Smart,current roster,0,0,1,0,0,0,Guaranteed,13446428.0
75,2021-22,Boston Celtics,Marcus Smart,current roster,1,0,1,0,0,0,Guaranteed,14339285.0
76,2020-21,Boston Celtics,Moritz Wagner,current roster,1,0,1,0,0,0,Guaranteed,2161920.0
77,2020-21,Boston Celtics,Payton Pritchard,current roster,0,0,1,0,0,0,Guaranteed,2035800.0
78,2021-22,Boston Celtics,Payton Pritchard,current roster,0,0,1,0,0,0,Guaranteed,2137440.0
79,2022-23,Boston Celtics,Payton Pritchard,current roster,0,0,1,0,1,0,Team Option,2239200.0
80,2023-24,Boston Celtics,Payton Pritchard,current roster,0,0,1,0,1,0,Team Option,4037277.0
81,2024-25,Boston Celtics,Payton Pritchard,current roster,1,0,1,0,0,0,Qualifying Offer,5959022.0
82,2020-21,Boston Celtics,Robert Williams,current roster,0,0,1,0,0,0,Guaranteed,2029920.0
83,2021-22,Boston Celtics,Robert Williams,current roster,0,0,1,0,0,0,Guaranteed,3661976.0
84,2022-23,Boston Celtics,Robert Williams,current roster,1,0,1,0,0,0,Qualifying Offer,5430710.0
85,2020-21,Boston Celtics,Romeo Langford,current roster,0,0,1,0,0,0,Guaranteed,3631200.0
86,2021-22,Boston Celtics,Romeo Langford,current roster,0,0,1,0,0,0,Guaranteed,3804360.0
87,2022-23,Boston Celtics,Romeo Langford,current roster,0,0,1,0,1,0,Team Option,5634257.0
88,2023-24,Boston Celtics,Romeo Langford,current roster,1,0,1,0,0,0,Qualifying Offer,7837251.0
89,2020-21,Boston Celtics,Semi Ojeleye,current roster,1,0,1,0,0,0,Guaranteed,1752950.0
90,2021-22,Boston Celtics,Tacko Fall,current roster,1,0,1,0,0,0,Qualifying Offer,1669178.0
91,2021-22,Boston Celtics,Tremont Waters,current roster,1,0,1,0,0,0,Qualifying Offer,1669178.0
92,2020-21,Boston Celtics,Tristan Thompson,current roster,0,0,1,0,0,0,Guaranteed,9258000.0
93,2021-22,Boston Celtics,Tristan Thompson,current roster,1,0,1,0,0,0,Guaranteed,9720900.0
94,2020-21,Brooklyn Nets,Alize Johnson,E,0,0,0,0,0,0,Not With Team,110998.0
95,2020-21,Brooklyn Nets,Andre Roberson,W,0,0,0,0,0,0,Not With Team,163818.0
96,2020-21,Brooklyn Nets,Blake Griffin,current roster,1,0,1,0,0,0,Guaranteed,776873.0
97,2020-21,Brooklyn Nets,Bruce Brown Jr,current roster,0,0,1,0,0,0,Guaranteed,1663861.0
98,2021-22,Brooklyn Nets,Bruce Brown Jr,current roster,1,0,1,0,0,0,Qualifying Offer,4736102.0
99,2021-22,Brooklyn Nets,Chris Chiozza,current roster,1,0,1,0,0,0,Qualifying Offer,1729217.0
100,2020-21,Brooklyn Nets,DeAndre Jordan,current roster,0,0,1,0,0,0,Guaranteed,10375678.0
101,2021-22,Brooklyn Nets,DeAndre Jordan,current roster,0,0,1,0,0,0,Guaranteed,9881598.0
102,2022-23,Brooklyn Nets,DeAndre Jordan,current roster,1,0,1,0,0,0,Guaranteed,9821842.0
103,2020-21,Brooklyn Nets,Iman Shumpert,W,0,0,0,0,0,0,Not With Team,447155.0
104,2020-21,Brooklyn Nets,James Harden,current roster,0,0,1,0,0,0,Guaranteed,41254920.0
105,2021-22,Brooklyn Nets,James Harden,current roster,0,0,1,0,0,0,Guaranteed,44310840.0
106,2022-23,Brooklyn Nets,James Harden,current roster,1,0,1,0,0,1,Player Option,47366760.0
107,2020-21,Brooklyn Nets,Jeff Green,current roster,1,0,1,0,0,0,Guaranteed,1620564.0
108,2020-21,Brooklyn Nets,Joe Harris,current roster,0,0,1,0,0,0,Guaranteed,16071429.0
109,2021-22,Brooklyn Nets,Joe Harris,current roster,0,0,1,0,0,0,Guaranteed,17357143.0
110,2022-23,Brooklyn Nets,Joe Harris,current roster,0,0,1,0,0,0,Guaranteed,18642857.0
111,2023-24,Brooklyn Nets,Joe Harris,current roster,1,0,1,0,0,0,Guaranteed,19928571.0
112,2020-21,Brooklyn Nets,Kevin Durant,current roster,0,0,1,0,0,0,Guaranteed,40108950.0
113,2021-22,Brooklyn Nets,Kevin Durant,current roster,0,0,1,0,0,0,Guaranteed,42018900.0
114,2022-23,Brooklyn Nets,Kevin Durant,current roster,1,0,1,0,0,1,Player Option,43928850.0
115,2020-21,Brooklyn Nets,Kyrie Irving,current roster,0,0,1,0,0,0,Guaranteed,33460350.0
116,2021-22,Brooklyn Nets,Kyrie Irving,current roster,0,0,1,0,0,0,Guaranteed,35053700.0
117,2022-23,Brooklyn Nets,Kyrie Irving,current roster,1,0,1,0,0,1,Player Option,36647050.0
118,2020-21,Brooklyn Nets,LaMarcus Aldridge,current roster,1,0,1,0,0,0,Guaranteed,554988.0
119,2020-21,Brooklyn Nets,Landry Shamet,current roster,0,0,1,0,0,0,Guaranteed,2090040.0
120,2021-22,Brooklyn Nets,Landry Shamet,current roster,0,0,1,0,0,0,Guaranteed,3768342.0
121,2022-23,Brooklyn Nets,Landry Shamet,current roster,1,0,1,0,0,0,Qualifying Offer,5562073.0
122,2020-21,Brooklyn Nets,Nicolas Claxton,current roster,0,0,1,0,0,0,Guaranteed,1517981.0
123,2021-22,Brooklyn Nets,Nicolas Claxton,current roster,0,0,1,0,0,0,Guaranteed,1782621.0
124,2022-23,Brooklyn Nets,Nicolas Claxton,current roster,1,0,1,0,0,0,Qualifying Offer,2228276.0
125,2020-21,Brooklyn Nets,Noah Vonleh,W,0,0,0,0,0,0,Not With Team,263995.0
126,2020-21,Brooklyn Nets,Norvel Pelle,W,0,0,0,0,0,0,Not With Team,217845.0
127,2020-21,Brooklyn Nets,Spencer Dinwiddie,current roster,0,0,1,0,0,0,Guaranteed,11454048.0
128,2021-22,Brooklyn Nets,Spencer Dinwiddie,current roster,1,0,1,0,0,1,Player Option,12302496.0
129,2020-21,Brooklyn Nets,Timothe LuwawuCabarrot,current roster,1,0,1,0,0,0,Guaranteed,1824003.0
130,2020-21,Brooklyn Nets,Tyler Cook,E,0,0,0,0,0,0,Not With Team,99020.0
131,2020-21,Brooklyn Nets,Tyler Johnson,current roster,1,0,1,0,0,0,Guaranteed,1620564.0
132,2020-21,Charlotte Hornets,Bismack Biyombo,current roster,1,0,1,0,0,0,Guaranteed,3500000.0
133,2020-21,Charlotte Hornets,Brad Wanamaker,current roster,0,0,1,0,0,0,Guaranteed,2250000.0
134,2021-22,Charlotte Hornets,Brad Wanamaker,current roster,1,0,1,0,0,0,Qualifying Offer,2812500.0
135,2020-21,Charlotte Hornets,Caleb Martin,current roster,0,0,1,0,0,0,Guaranteed,1517981.0
136,2021-22,Charlotte Hornets,Caleb Martin,current roster,0,0,1,1,0,0,Non-Guaranteed,1782621.0
137,2022-23,Charlotte Hornets,Caleb Martin,current roster,1,0,1,0,0,0,Qualifying Offer,2228821.0
138,2020-21,Charlotte Hornets,Cody Martin,current roster,0,0,1,0,0,0,Guaranteed,1517981.0
139,2021-22,Charlotte Hornets,Cody Martin,current roster,0,0,1,1,0,0,Non-Guaranteed,1782621.0
140,2022-23,Charlotte Hornets,Cody Martin,current roster,1,0,1,0,0,0,Qualifying Offer,2228821.0
141,2020-21,Charlotte Hornets,Cody Zeller,current roster,1,0,1,0,0,0,Guaranteed,15415730.0
142,2020-21,Charlotte Hornets,Devonte' Graham,current roster,0,0,1,0,0,0,Guaranteed,1663861.0
143,2021-22,Charlotte Hornets,Devonte' Graham,current roster,1,0,1,0,0,0,Qualifying Offer,4736102.0
144,2020-21,Charlotte Hornets,Gordon Hayward,current roster,0,0,1,0,0,0,Guaranteed,28500000.0
145,2021-22,Charlotte Hornets,Gordon Hayward,current roster,0,0,1,0,0,0,Guaranteed,29925000.0
146,2022-23,Charlotte Hornets,Gordon Hayward,current roster,0,0,1,0,0,0,Guaranteed,30075000.0
147,2023-24,Charlotte Hornets,Gordon Hayward,current roster,1,0,1,0,0,0,Guaranteed,31500000.0
148,2020-21,Charlotte Hornets,Jalen McDaniels,current roster,0,0,1,0,0,0,Guaranteed,1517981.0
149,2021-22,Charlotte Hornets,Jalen McDaniels,current roster,1,0,1,1,0,0,Non-Guaranteed,1782621.0
150,2022-23,Charlotte Hornets,Jalen McDaniels,current roster,0,0,1,0,1,0,Team Option,1930681.0
151,2020-21,Charlotte Hornets,LaMelo Ball,current roster,0,0,1,0,0,0,Guaranteed,7839960.0
152,2021-22,Charlotte Hornets,LaMelo Ball,current roster,0,0,1,0,0,0,Guaranteed,8231760.0
153,2022-23,Charlotte Hornets,LaMelo Ball,current roster,0,0,1,0,1,0,Team Option,8623920.0
154,2023-24,Charlotte Hornets,LaMelo Ball,current roster,0,0,1,0,1,0,Team Option,10900635.0
155,2024-25,Charlotte Hornets,LaMelo Ball,current roster,1,0,1,0,0,0,Qualifying Offer,14301633.0
156,2020-21,Charlotte Hornets,Malik Monk,current roster,0,0,1,0,0,0,Guaranteed,5345687.0
157,2021-22,Charlotte Hornets,Malik Monk,current roster,1,0,1,0,0,0,Qualifying Offer,7318246.0
158,2020-21,Charlotte Hornets,Miles Bridges,current roster,0,0,1,0,0,0,Guaranteed,3934320.0
159,2021-22,Charlotte Hornets,Miles Bridges,current roster,0,0,1,0,0,0,Guaranteed,5421493.0
160,2022-23,Charlotte Hornets,Miles Bridges,current roster,1,0,1,0,0,0,Qualifying Offer,7459974.0
161,2020-21,Charlotte Hornets,Nick Richards,current roster,0,0,1,0,0,0,Guaranteed,1000000.0
162,2021-22,Charlotte Hornets,Nick Richards,current roster,0,0,1,0,0,0,Guaranteed,1517981.0
163,2022-23,Charlotte Hornets,Nick Richards,current roster,0,0,1,0,0,0,Guaranteed,1782621.0
164,2023-24,Charlotte Hornets,Nick Richards,current roster,1,0,1,0,0,0,Qualifying Offer,2228270.0
165,2020-21,Charlotte Hornets,Nicolas Batum,W,0,0,0,0,0,0,Not With Team,9043478.0
166,2021-22,Charlotte Hornets,Nicolas Batum,W,0,0,0,0,0,0,Not With Team,9043478.0
167,2022-23,Charlotte Hornets,Nicolas Batum,W,0,0,0,0,0,0,Not With Team,9043478.0
168,2020-21,Charlotte Hornets,PJ Washington,current roster,0,0,1,0,0,0,Guaranteed,4023600.0
169,2021-22,Charlotte Hornets,PJ Washington,current roster,0,0,1,0,0,0,Guaranteed,4215120.0
170,2022-23,Charlotte Hornets,PJ Washington,current roster,0,0,1,0,1,0,Team Option,5808435.0
171,2023-24,Charlotte Hornets,PJ Washington,current roster,1,0,1,0,0,0,Qualifying Offer,7992407.0
172,2020-21,Charlotte Hornets,Terry Rozier,current roster,0,0,1,0,0,0,Guaranteed,18900000.0
173,2021-22,Charlotte Hornets,Terry Rozier,current roster,1,0,1,0,0,0,Guaranteed,17905263.0
174,2020-21,Charlotte Hornets,Vernon Carey Jr,current roster,0,0,1,0,0,0,Guaranteed,1350000.0
175,2021-22,Charlotte Hornets,Vernon Carey Jr,current roster,0,0,1,0,0,0,Guaranteed,1517981.0
176,2022-23,Charlotte Hornets,Vernon Carey Jr,current roster,1,0,1,0,0,0,Guaranteed,1782621.0
177,2023-24,Charlotte Hornets,Vernon Carey Jr,current roster,0,0,1,0,1,0,Team Option,1930681.0
178,2021-22,Chicago Bulls,Adam Mokoka,current roster,1,0,1,0,0,0,Qualifying Offer,1669178.0
179,2020-21,Chicago Bulls,AlFarouq Aminu,current roster,0,0,1,0,0,0,Guaranteed,9720900.0
180,2021-22,Chicago Bulls,AlFarouq Aminu,current roster,1,0,1,0,0,1,Player Option,10183800.0
181,2020-21,Chicago Bulls,Coby White,current roster,0,0,1,0,0,0,Guaranteed,5572680.0
182,2021-22,Chicago Bulls,Coby White,current roster,0,0,1,0,0,0,Guaranteed,5837760.0
183,2022-23,Chicago Bulls,Coby White,current roster,0,0,1,0,1,0,Team Option,7413955.0
184,2023-24,Chicago Bulls,Coby White,current roster,1,0,1,0,0,0,Qualifying Offer,9942114.0
185,2020-21,Chicago Bulls,Cristiano Felicio,current roster,1,0,1,0,0,0,Guaranteed,7529020.0
186,2020-21,Chicago Bulls,Daniel Theis,current roster,1,0,1,0,0,0,Guaranteed,5000000.0
187,2020-21,Chicago Bulls,Denzel Valentine,current roster,1,0,1,0,0,0,Guaranteed,4642800.0
188,2020-21,Chicago Bulls,Garrett Temple,current roster,1,0,1,0,0,0,Guaranteed,4767000.0
189,2020-21,Chicago Bulls,Javonte Green,current roster,0,0,1,0,0,0,Guaranteed,1517981.0
190,2021-22,Chicago Bulls,Javonte Green,current roster,1,0,1,0,0,0,Qualifying Offer,1897476.0
191,2020-21,Chicago Bulls,Lauri Markkanen,current roster,0,0,1,0,0,0,Guaranteed,6731508.0
192,2021-22,Chicago Bulls,Lauri Markkanen,current roster,1,0,1,0,0,0,Qualifying Offer,9026852.0
193,2020-21,Chicago Bulls,Nikola Vucevic,current roster,0,0,1,0,0,0,Guaranteed,26000000.0
194,2021-22,Chicago Bulls,Nikola Vucevic,current roster,0,0,1,0,0,0,Guaranteed,24000000.0
195,2022-23,Chicago Bulls,Nikola Vucevic,current roster,1,0,1,0,0,0,Guaranteed,22000000.0
196,2020-21,Chicago Bulls,Noah Vonleh  W,current roster,1,0,1,0,0,0,Not With Team,97261.0
197,2020-21,Chicago Bulls,Patrick Williams,current roster,0,0,1,0,0,0,Guaranteed,7068360.0
198,2021-22,Chicago Bulls,Patrick Williams,current roster,0,0,1,0,0,0,Guaranteed,7422000.0
199,2022-23,Chicago Bulls,Patrick Williams,current roster,0,0,1,0,1,0,Team Option,7775400.0
200,2023-24,Chicago Bulls,Patrick Williams,current roster,0,0,1,0,1,0,Team Option,9835881.0
201,2024-25,Chicago Bulls,Patrick Williams,current roster,1,0,1,0,0,0,Qualifying Offer,12973527.0
202,2020-21,Chicago Bulls,Ryan Arcidiacono,current roster,1,0,1,0,0,0,Guaranteed,3000000.0
203,2021-22,Chicago Bulls,Ryan Arcidiacono,current roster,0,0,1,0,1,0,Team Option,3000000.0
204,2020-21,Chicago Bulls,Thaddeus Young,current roster,0,0,1,0,0,0,Guaranteed,13545000.0
205,2021-22,Chicago Bulls,Thaddeus Young,current roster,1,0,1,1,0,0,Non-Guaranteed,14190000.0
206,2020-21,Chicago Bulls,Tomas Satoransky,current roster,0,0,1,0,0,0,Guaranteed,10000000.0
207,2021-22,Chicago Bulls,Tomas Satoransky,current roster,1,0,1,1,0,0,Non-Guaranteed,10000000.0
208,2020-21,Chicago Bulls,Troy Brown Jr,current roster,0,0,1,0,0,0,Guaranteed,3372840.0
209,2021-22,Chicago Bulls,Troy Brown Jr,current roster,0,0,1,0,0,0,Guaranteed,5170564.0
210,2022-23,Chicago Bulls,Troy Brown Jr,current roster,1,0,1,0,0,0,Qualifying Offer,7228448.0
211,2020-21,Chicago Bulls,Zach LaVine,current roster,0,0,1,0,0,0,Guaranteed,19500000.0
212,2021-22,Chicago Bulls,Zach LaVine,current roster,1,0,1,0,0,0,Guaranteed,19500000.0
213,2020-21,Cleveland Cavaliers,Andre Drummond,W,0,0,0,0,0,0,Not With Team,27957238.0
214,2020-21,Cleveland Cavaliers,Cedi Osman,current roster,0,0,1,0,0,0,Guaranteed,8840580.0
215,2021-22,Cleveland Cavaliers,Cedi Osman,current roster,0,0,1,0,0,0,Guaranteed,8133334.0
216,2022-23,Cleveland Cavaliers,Cedi Osman,current roster,0,0,1,0,0,0,Guaranteed,7426088.0
217,2023-24,Cleveland Cavaliers,Cedi Osman,current roster,1,0,1,1,0,0,Non-Guaranteed,6718842.0
218,2020-21,Cleveland Cavaliers,Collin Sexton,current roster,0,0,1,0,0,0,Guaranteed,4991880.0
219,2021-22,Cleveland Cavaliers,Collin Sexton,current roster,0,0,1,0,0,0,Guaranteed,6349671.0
220,2022-23,Cleveland Cavaliers,Collin Sexton,current roster,1,0,1,0,0,0,Qualifying Offer,8559357.0
221,2020-21,Cleveland Cavaliers,Damyean Dotson,current roster,0,0,1,0,0,0,Guaranteed,2000000.0
222,2021-22,Cleveland Cavaliers,Damyean Dotson,current roster,1,0,1,1,0,0,Non-Guaranteed,2000000.0
223,2020-21,Cleveland Cavaliers,Darius Garland,current roster,0,0,1,0,0,0,Guaranteed,6720720.0
224,2021-22,Cleveland Cavaliers,Darius Garland,current roster,0,0,1,0,0,0,Guaranteed,7040880.0
225,2022-23,Cleveland Cavaliers,Darius Garland,current roster,0,0,1,0,1,0,Team Option,8920795.0
226,2023-24,Cleveland Cavaliers,Darius Garland,current roster,1,0,1,0,0,0,Qualifying Offer,11828974.0
227,2020-21,Cleveland Cavaliers,Dean Wade,current roster,0,0,1,0,0,0,Guaranteed,1517981.0
228,2021-22,Cleveland Cavaliers,Dean Wade,current roster,1,0,1,1,0,0,Non-Guaranteed,1782621.0
229,2022-23,Cleveland Cavaliers,Dean Wade,current roster,0,0,1,0,1,0,Team Option,1930681.0
230,2020-21,Cleveland Cavaliers,Dylan Windler,current roster,0,0,1,0,0,0,Guaranteed,2137440.0
231,2021-22,Cleveland Cavaliers,Dylan Windler,current roster,0,0,1,0,0,0,Guaranteed,2239200.0
232,2022-23,Cleveland Cavaliers,Dylan Windler,current roster,0,0,1,0,1,0,Team Option,4037278.0
233,2023-24,Cleveland Cavaliers,Dylan Windler,current roster,1,0,1,0,0,0,Qualifying Offer,5959022.0
234,2020-21,Cleveland Cavaliers,Isaac Okoro,current roster,0,0,1,0,0,0,Guaranteed,6400920.0
235,2021-22,Cleveland Cavaliers,Isaac Okoro,current roster,0,0,1,0,0,0,Guaranteed,6720720.0
236,2022-23,Cleveland Cavaliers,Isaac Okoro,current roster,0,0,1,0,1,0,Team Option,7040880.0
237,2023-24,Cleveland Cavaliers,Isaac Okoro,current roster,0,0,1,0,1,0,Team Option,8920795.0
238,2024-25,Cleveland Cavaliers,Isaac Okoro,current roster,1,0,1,0,0,0,Qualifying Offer,11828974.0
239,2020-21,Cleveland Cavaliers,Isaiah Hartenstein,current roster,0,0,1,0,0,0,Guaranteed,1620564.0
240,2021-22,Cleveland Cavaliers,Isaiah Hartenstein,current roster,1,0,1,0,0,1,Player Option,1762796.0
241,2020-21,Cleveland Cavaliers,Jarrett Allen,current roster,0,0,1,0,0,0,Guaranteed,3909902.0
242,2021-22,Cleveland Cavaliers,Jarrett Allen,current roster,1,0,1,0,0,0,Qualifying Offer,7705447.0
243,2020-21,Cleveland Cavaliers,JR Smith,W,0,0,0,0,0,0,Not With Team,1456667.0
244,2021-22,Cleveland Cavaliers,JR Smith,W,0,0,0,0,0,0,Not With Team,1456667.0
245,2020-21,Cleveland Cavaliers,Kevin Love,current roster,0,0,1,0,0,0,Guaranteed,31258256.0
246,2021-22,Cleveland Cavaliers,Kevin Love,current roster,0,0,1,0,0,0,Guaranteed,31258256.0
247,2022-23,Cleveland Cavaliers,Kevin Love,current roster,1,0,1,0,0,0,Guaranteed,28942830.0
248,2020-21,Cleveland Cavaliers,Larry Nance Jr,current roster,0,0,1,0,0,0,Guaranteed,11709091.0
249,2021-22,Cleveland Cavaliers,Larry Nance Jr,current roster,0,0,1,0,0,0,Guaranteed,10690909.0
250,2022-23,Cleveland Cavaliers,Larry Nance Jr,current roster,1,0,1,0,0,0,Guaranteed,9672727.0
251,2020-21,Cleveland Cavaliers,Matthew Dellavedova,current roster,1,0,1,0,0,0,Guaranteed,1620564.0
252,2020-21,Cleveland Cavaliers,Quinn Cook,E,0,0,0,0,0,0,Not With Team,110998.0
253,2020-21,Cleveland Cavaliers,Quinn Cook  E,current roster,1,0,1,0,0,0,Not With Team,110998.0
254,2020-21,Cleveland Cavaliers,Rayjon Tucker,W,0,0,0,0,0,0,Not With Team,340000.0
255,2020-21,Cleveland Cavaliers,Taurean Prince,current roster,0,0,1,0,0,0,Guaranteed,12250000.0
